date,time,ng,nf,sg,sf,remarks
1,13:00,0,0,0,0,
2,15:30,0,0,0,0,
3,8:15,0,0,0,0,
4,11:50,0,0,0,0,
5,12:55,0,0,0,0,
6,7:35,0,0,0,0,
7,8:05,1,1,0,0,
8,8:00,1,1,0,0,
9,7:50,1,1,0,0,
10,11:55,2,4,2,5,
11,,,,,,M
12,8:20,2,14,1,2,
13,8:25,2,9,2,3,
14,,,,,,C
15,9:20,1,2,0,0,
16,8:20,1,1,0,0,
17,,,,,,C
18,8:20,0,0,0,0,
19,,,,,,R
20,11:15,0,0,0,0,
21,,,,,,C
22,9:10,0,0,0,0,
23,7:45,0,0,0,0,
24,14:35,0,0,0,0,
25,,,,,,R
26,13:00,0,0,0,0,
27,,,,,,R
28,,,,,,R
29,12:30,0,0,0,0,
30,,,,,,
