date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,13:25,3,16,3,22,
3,12:35,2,13,3,30,
4,12:10,3,10,3,20,
5,,,,,,M
6,12:00,3,9,2,8,
7,,,,,,C
8,12:50,1,3,1,2,
9,,,,,,C
10,,,,,,R
11,13:10,1,2,1,1,
12,12:40,2,4,1,4,
13,12:40,2,4,1,3,
14,13:00,1,2,2,7,
15,12:35,1,2,3,15,
16,12:40,1,2,3,16,
17,13:40,2,5,2,20,
18,13:20,2,5,3,16,
19,12:15,3,13,3,22,
20,13:30,2,28,5,27,
21,13:15,2,38,4,19,
22,13:35,3,71,4,15,
23,14:15,3,77,4,14,
24,13:10,4,74,3,7,
25,13:05,5,139,4,31,
26,,,,,,M
27,,,,,,C
28,,,,,,M
29,,,,,,M
30,,,,,,M
31,,,,,,M
