date,time,ng,nf,sg,sf,remarks
1,3:59,0,0,0,0,
2,3:55,0,0,0,0,
3,,,,,,R
4,4:25,0,0,0,0,
5,2:17,1,2,0,0,
6,3:28,1,2,0,0,
7,3:15,1,2,0,0,
8,,,,,,R
9,3:51,1,3,0,0,
10,3:22,2,6,0,0,
11,,,,,,C
12,3:28,1,4,0,0,
13,,,,,,R
14,,,,,,R
15,7:05,1,5,0,0,
16,3:52,2,5,0,0,
17,7:06,1,2,0,0,
18,4:21,2,10,0,0,
19,7:18,2,17,0,0,
20,3:39,2,29,1,2,
21,4:35,2,36,1,2,
22,3:46,3,33,1,2,
23,5:31,2,19,2,3,
24,,,,,,C
25,5:18,1,2,2,6,
26,5:50,2,4,1,6,
27,3:50,2,6,1,5,
28,3:16,1,5,1,1,
29,,,,,,C
30,2:50,1,7,2,2,
31,1:33,1,4,1,1,
