date,time,ng,nf,sg,sf,remarks
1,14:35,2,22,1,1,T
2,12:35,2,25,1,1,
3,,,,,,C
4,,,,,,R
5,13:41,3,15,0,0,
6,14:35,4,22,0,0,
7,13:45,4,31,0,0,
8,12:30,4,17,0,0,
9,14:04,4,14,1,8,
10,15:00,4,9,1,20,
11,,,,,,M
12,12:50,4,13,1,31,T
13,,,,,,C
14,,,,,,M
15,13:24,2,14,3,44,
16,11:52,2,9,3,50,
17,15:17,2,7,2,29,
18,14:20,4,11,3,43,
19,,,,,,M
20,14:45,3,24,3,16,
21,15:00,4,36,2,9,
22,14:04,3,28,2,9,
23,13:26,4,50,2,5,
24,,,,,,M
25,11:50,3,42,1,1,
26,15:20,3,30,2,2,
27,14:10,3,24,0,0,
28,15:08,3,28,0,0,
29,15:15,2,17,1,1,
30,15:04,2,11,0,0,
31,13:14,3,9,0,0,
