date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,6:10,1,24,3,16,
3,,,,,,M
4,4:03,1,5,4,31,
5,2:32,1,2,5,37,
6,4:26,0,0,3,37,
7,3:40,0,0,5,60,
8,3:50,0,0,3,56,
9,3:02,1,2,3,42,
10,,,,,,C
11,4:49,0,0,2,14,
12,3:13,0,0,2,9,
13,2:25,0,0,2,4,
14,,,,,,C
15,1:40,2,3,0,0,
16,3:54,2,9,0,0,
17,2:43,2,8,0,0,
18,1:47,3,8,0,0,
19,2:03,3,6,0,0,
20,,,,,,C
21,,,,,,C
22,,,,,,M
23,2:28,2,43,0,0,
24,2:08,2,47,0,0,
25,2:43,1,83,0,0,
26,2:47,1,77,0,0,
27,3:53,1,66,1,2,
28,4:00,1,51,0,0,
29,4:43,2,58,2,8,
30,4:08,2,56,1,10,
31,,,,,,R
