date,time,ng,nf,sg,sf,remarks
1,2:38,0,0,0,0,
2,2:53,0,0,0,0,
3,,,,,,R
4,,,,,,C
5,-37,0,0,0,0,
6,1:29,0,0,0,0,
7,3:29,0,0,0,0,
8,3:55,0,0,0,0,
9,3:40,0,0,1,5,
10,,,,,,C
11,,,,,,C
12,,,,,,C
13,,,,,,C
14,3:04,0,0,1,1,
15,2:49,1,2,0,0,
16,3:50,1,11,0,0,
17,,,,,,R
18,1:55,1,14,0,0,
19,,,,,,C-R
20,,,,,,R-C
21,3:25,2,11,0,0,
22,3:12,1,4,0,0,
23,3:23,1,2,0,0,
24,3:10,1,2,0,0,
25,5:14,1,2,0,0,
26,3:53,0,0,0,0,
27,3:01,0,0,0,0,
28,3:40,0,0,0,0,
29,1:53,0,0,0,0,
30,4:25,0,0,0,0,
31,3:24,0,0,0,0,
