date,time,ng,nf,sg,sf,remarks
1,1:30,1,18,2,6,45
2,,,,,,R
3,2:34,3,43,2,5,55
4,3:26,3,39,2,7,60
5,3:14,2,50,3,4,72
6,3:20,2,71,2,4,83
7,,,,,,S-R
8,,,,,,M
9,3:18,3,35,2,4,70
10,3:30,3,26,2,6,55
11,3:16,3,25,2,6,52
12,3:14,2,18,1,2,32
13,3:13,1,7,2,3,35
14,3:30,1,3,1,2,15
15,,,,,,C-S
16,2:22,1,8,1,2,11
17,,,,,,C-S
18,,,,,,R
19,3:15,2,8,2,13,47
20,3:16,1,9,2,13,60
21,2:00,3,12,1,12,62
22,,,,,,M
23,3:18,3,16,2,13,60
24,,,,,,C
25,3:13,2,9,2,2,39
26,3:20,1,13,1,1,27
27,3:11,1,7,0,0,8
28,3:14,1,2,0,0,14
29,3:15,0,0,0,0,7
30,3:14,2,5,0,0,16
31,3:13,1,2,0,0,13
