date,time,ng,nf,sg,sf,remarks
1,1:09,6,55,4,36,naked eye=1c
2,3:32,7,54,4,33,naked eye=1b
3,,,,,,M
4,,,,,,M
5,,,,,,C
6,,,,,,remarks
7,5:20,3,29,6,17,
8,5:50,4,28,6,20,
9,3:56,4,22,5,12,
10,4:20,4,21,3,6,
11,0:00,3,18,5,8,
12,6:55,3,18,5,10,
13,3:17,3,20,7,27,
14,2:55,4,13,7,37,
15,2:17,3,7,10,73,
16,2:04,4,7,12,93,
17,1:41,7,18,11,127,
18,5:31,6,24,10,151,
19,1:38,7,40,11,137,naked eye=2c
20,,,,,,R
21,2:29,7,57,11,140,naked eye=2c
22,6:20,8,64,10,141,
23,4:37,9,79,12,133,
24,5:00,8,45,10,62,
25,6:58,8,55,11,46,
26,1:33,8,46,8,28,
27,2:24,7,39,6,21,
28,1:24,6,54,5,36,
29,,,,,,C
30,,,,,,C-R
31,3:41,4,43,6,87,
