date,time,ng,nf,sg,sf,remarks
1,2:47,1,2,1,2,
2,3:50,1,2,2,5,
3,3:30,1,1,2,8,
4,,,,,,C
5,3:30,1,1,1,21,
6,3:12,1,3,2,47,
7,3:18,3,16,3,42,肉眼黒点＝1
8,,,,,,C
9,,,,,,R
10,3:23,3,44,2,42,
11,3:50,4,57,2,33,
12,4:13,3,34,3,46,
13,,,,,,C
14,,,,,,C
15,,,,,,C
16,4:10,4,8,4,120,
17,3:50,4,18,4,102,
18,3:20,3,21,5,93,肉眼黒点＝1
19,,,,,,C
20,,,,,,M
21,2:50,1,22,2,54,肉眼黒点＝1
22,3:20,1,21,3,47,肉眼黒点＝1
23,2:46,1,14,4,32,肉眼黒点＝1
24,2:50,2,9,2,19,
25,6:50,2,20,2,16,
26,3:20,2,21,2,20,
27,,,,,,C
28,4:06,2,48,1,1,
29,3:18,2,59,1,6,
30,,,,,,C
31,3:20,3,41,3,9,
