date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,,,,,,R
3,3:09,0,0,2,6,
4,3:55,0,0,2,5,
5,,,,,,R
6,,,,,,R
7,4:30,0,0,2,5,
8,2:09,0,0,2,4,
9,5:26,0,0,1,2,
10,2:21,0,0,1,3,
11,,,,,,R
12,3:53,0,0,0,0,
13,2:33,0,0,0,0,
14,3:00,0,0,0,0,
15,3:32,0,0,0,0,
16,2:27,0,0,0,0,
17,2:36,0,0,0,0,
18,2:40,0,0,0,0,
19,2:25,0,0,1,3,
20,2:30,0,0,1,3,
21,4:22,0,0,1,8,
22,1:59,0,0,1,17,
23,5:00,0,0,2,24,
24,,,,,,R
25,1:15,0,0,1,4,
26,1:25,0,0,0,0,
27,3:50,0,0,0,0,
28,3:32,0,0,1,1,
29,3:22,0,0,0,0,
30,2:23,0,0,1,3,
31,2:33,0,0,2,14,
