date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,6:50,11,88,3,31,
3,4:30,11,101,5,28,
4,,,,,,C-R
5,5:35,11,106,4,19,
6,0:14,10,92,4,15,
7,,,,,,M
8,,,,,,M
9,,,,,,M
10,,,,,,M
11,,,,,,M
12,,,,,,M
13,,,,,,M
14,,,,,,M
15,6:25,4,7,6,69,
16,,,,,,C
17,,,,,,C
18,,,,,,M
19,2:24,2,4,9,37,
20,7:35,3,10,7,36,
21,,,,,,M
22,,,,,,C
23,2:40,6,69,7,58,naked eye=1b
24,1:34,5,78,10,54,naked eye=1b
25,4:42,5,65,8,55,naked eye=1b
26,,,,,,C
27,,,,,,M
28,,,,,,C-R
29,1:45,7,73,6,31,naked eye=1c
30,,,,,,R
31,2:50,9,75,4,38,
