date,time,ng,nf,sg,sf,remarks
1,5:10,0,0,0,0,
2,,,,,,R
3,3:30,0,0,0,0,
4,,,,,,C
5,2:25,0,0,0,0,
6,2:20,0,0,0,0,
7,,,,,,C
8,2:30,0,0,0,0,
9,4:00,0,0,0,0,
10,2:20,0,0,0,0,
11,,,,,,C
12,,,,,,C
13,2:10,0,0,0,0,
14,2:30,0,0,0,0,
15,2:30,0,0,0,0,
16,2:10,0,0,0,0,
17,,,,,,R-C
18,5:10,0,0,0,0,
19,,,,,,C
20,2:10,0,0,0,0,
21,2:00,0,0,0,0,
22,,,,,,C
23,2:10,0,0,0,0,
24,2:15,0,0,0,0,
25,2:30,0,0,0,0,
26,,,,,,C
27,,,,,,C
28,2:20,0,0,0,0,
29,2:25,0,0,0,0,
30,,,,,,C
31,2:10,0,0,0,0,
