date,time,ng,nf,sg,sf,remarks
1,3:08,2,23,1,4,
2,,,,,,M
3,6:25,3,23,0,0,
4,2:58,4,26,0,0,
5,5:08,4,20,0,0,
6,3:41,3,20,0,0,
7,4:30,4,20,0,0,
8,,,,,,C
9,6:10,3,20,1,5,
10,4:30,2,21,1,2,
11,2:40,2,24,0,0,
12,2:38,4,36,0,0,
13,4:01,5,45,0,0,
14,3:28,6,62,0,0,
15,5:10,5,54,1,3,
16,2:30,4,47,0,0,
17,0:42,3,36,0,0,
18,3:01,3,38,0,0,
19,3:15,3,32,0,0,
20,3:12,3,25,1,4,
21,3:33,2,19,2,19,
22,,,,,,C
23,,,,,,R
24,2:32,1,11,2,23,
25,6:30,1,5,2,17,
26,,,,,,C
27,3:10,2,20,3,13,
28,2:35,1,10,1,10,
29,7:30,2,12,2,6,
30,,,,,,C
