date,time,ng,nf,sg,sf,remarks
1,3:50,2,9,3,29,
2,3:37,3,13,3,32,
3,3:42,2,13,4,30,
4,3:32,1,9,7,42,
5,3:12,3,15,4,47,
6,2:50,1,2,6,48,
7,,,,,,C
8,5:55,1,7,4,36,
9,,,,,,R
10,,,,,,C
11,2:42,1,15,3,21,
12,3:28,1,5,6,22,
13,,,,,,C
14,,,,,,M
15,3:55,1,1,5,22,
16,,,,,,C
17,,,,,,M
18,,,,,,R
19,1:50,1,16,2,7,
20,,,,,,M
21,0:53,2,39,5,20,naked eye=1C
22,,,,,,M
23,,,,,,M
24,3:07,1,38,5,27,naked eye=1b
25,7:53,2,36,4,8,naked eye=1C
26,0:45,3,31,2,3,
27,3:11,4,36,2,5,
28,,,,,,R
29,3:16,4,15,0,0,
30,,,,,,C
31,,,,,,C
