date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,1:49,4,8,7,39,156
3,0:16,4,6,13,70,187
4,,,,,,C
5,2:13,3,6,15,124,232
6,3:54,4,5,14,96,206
7,2:45,5,10,16,91,212
8,2:53,8,24,12,62,272
9,,,,,,M
10,1:40,11,45,13,69,286
11,0:18,11,56,11,71,279
12,2:02,12,57,11,55,272
13,1:59,9,54,13,48,235
14,2:05,8,66,9,56,230
15,2:46,9,57,8,47,225
16,3:36,6,43,8,45,220
17,2:45,6,44,9,45,180
18,0:53,5,42,6,22,151
19,2:53,4,35,5,31,138
20,2:58,2,24,7,56,126
21,3:10,1,6,6,61,131
22,,,,,,M
23,,,,,,C
24,1:08,2,2,6,72,130
25,,,,,,C
26,3:42,1,2,5,61,127
27,,,,,,C
28,2:04,1,1,6,60,98
29,,,,,,C
30,2:35,2,8,6,70,139
31,3:42,3,7,8,64,135
