date,time,ng,nf,sg,sf,remarks
1,11:50,2,41,0,0,
2,15:40,1,5,0,0,
3,15:15,1,47,0,0,
4,,,,,,M
5,,,,,,M
6,13:40,2,40,0,0,
7,12:50,4,27,0,0,
8,,,,,,M
9,13:15,1,13,1,10,
10,,,,,,M
11,14:20,1,9,1,25,
12,13:00,1,8,1,29,
13,8:50,1,9,1,55,
14,15:00,3,56,1,62,
15,,,,,,R
16,,,,,,R
17,13:10,4,22,1,19,
18,15:50,3,22,1,17,A
19,13:50,3,16,1,4,
20,,,,,,C
21,,,,,,C
22,11:50,5,26,0,0,
23,16:00,3,8,0,0,T
24,,,,,,R
25,13:10,4,37,1,1,
26,13:30,3,30,0,0,A
27,,,,,,C-R
28,14:45,5,35,0,0,
29,12:45,4,23,0,0,T
30,13:15,3,37,0,0,
31,,,,,,
