date,time,ng,nf,sg,sf,remarks
1,2:20,0,0,0,0,
2,2:35,0,0,0,0,
3,1:50,0,0,0,0,
4,0:45,0,0,0,0,
5,2:45,0,0,0,0,
6,1:00,0,0,0,0,
7,2:05,0,0,0,0,
8,1:50,0,0,0,0,
9,2:50,0,0,0,0,
10,2:00,0,0,0,0,
11,4:00,0,0,0,0,
12,3:20,0,0,0,0,
13,3:10,0,0,0,0,
14,2:05,0,0,0,0,
15,,,,,,R
16,3:40,0,0,0,0,
17,3:00,0,0,0,0,
18,3:40,0,0,0,0,
19,2:55,0,0,0,0,
20,,,,,,C-R
21,,,,,,C
22,,,,,,R
23,,,,,,R
24,2:40,0,0,0,0,
25,2:00,0,0,0,0,
26,2:11,0,0,0,0,
27,1:55,0,0,0,0,
28,,,,,,R
29,2:30,0,0,0,0,
30,,,,,,R
31,1:30,0,0,0,0,
