date,time,ng,nf,sg,sf,remarks
1,,,,,,S
2,0:56,5,17,8,42,
3,2:03,4,16,9,40,
4,,,,,,C
5,5:18,6,14,5,29,
6,2:31,5,17,5,46,
7,,,,,,C-R
8,3:21,5,12,5,25,
9,,,,,,R
10,2:30,1,2,5,17,
11,3:45,1,2,6,15,
12,1:43,1,2,5,18,
13,3:06,1,2,4,26,
14,,,,,,R
15,2:59,2,5,5,15,
16,1:53,1,1,4,5,
17,,,,,,R
18,1:27,1,1,5,15,
19,3:36,4,7,4,37,
20,2:25,3,9,5,43,
21,2:19,3,12,5,35,
22,,,,,,S
23,3:15,5,25,7,36,
24,4:02,8,35,5,35,
25,3:44,10,40,5,27,
26,,,,,,M
27,2:39,7,49,5,22,
28,0:20,9,58,8,34,
29,3:27,7,77,5,22,
30,5:14,6,79,6,19,
31,,,,,,M
