date,time,ng,nf,sg,sf,remarks
1,1:43,0,0,0,0,
2,,,,,,C
3,1:45,0,0,0,0,
4,,,,,,M
5,1:47,0,0,0,0,
6,3:30,1,6,0,0,
7,,,,,,C
8,,,,,,C
9,1:15,0,0,0,0,
10,1:10,1,2,0,0,
11,,,,,,M
12,0:52,1,4,0,0,
13,2:54,1,5,0,0,
14,2:15,1,4,1,1,
15,3:18,1,5,1,6,
16,2:19,1,21,1,13,
17,2:36,1,13,1,14,
18,0:41,1,14,1,17,
19,3:36,1,4,1,13,
20,2:21,1,1,1,6,
21,2:26,0,0,1,2,
22,,,,,,C
23,2:52,0,0,0,0,
24,2:08,0,0,0,0,
25,1:55,0,0,0,0,
26,2:29,0,0,0,0,
27,2:35,0,0,0,0,
28,3:18,0,0,0,0,
29,3:33,0,0,0,0,
30,,,,,,M
31,1:08,0,0,0,0,
