date,time,ng,nf,sg,sf,remarks
1,3:21,2,23,2,28,
2,,,,,,C
3,6:24,1,46,2,24,
4,2:57,1,57,2,18,
5,2:50,1,51,2,15,
6,4:13,2,65,3,18,
7,,,,,,M
8,,,,,,R
9,1:39,1,16,2,26,
10,,,,,,M
11,,,,,,C
12,,,,,,R
13,4:41,1,15,3,46,
14,7:50,1,21,3,42,
15,,,,,,M
16,0:50,2,25,2,50,
17,4:07,1,27,2,41,
18,,,,,,C
19,2:06,1,20,3,17,
20,3:55,2,20,2,9,
21,2:59,1,10,1,2,
22,3:30,2,11,0,0,
23,4:06,2,11,1,1,
24,,,,,,R
25,,,,,,R
26,,,,,,C
27,2:18,2,23,2,6,
28,3:30,2,22,0,0,
29,,,,,,R
30,4:20,1,10,1,3,
31,2:05,1,12,3,24,
