date,time,ng,nf,sg,sf,remarks
1,4:20,1,10,1,1,
2,,,,,,M
3,,,,,,M
4,4:16,1,3,1,2,
5,2:30,1,1,1,2,
6,3:04,0,0,1,4,
7,4:29,0,0,1,4,
8,2:33,0,0,1,2,
9,2:49,0,0,1,4,
10,3:11,0,0,2,6,
11,5:24,0,0,2,6,
12,3:11,0,0,1,9,
13,1:50,0,0,1,5,
14,1:45,0,0,1,3,
15,,,,,,M
16,,,,,,M
17,4:27,0,0,0,0,
18,3:18,0,0,0,0,
19,2:10,0,0,0,0,
20,2:25,0,0,1,1,
21,5:50,0,0,1,3,
22,2:48,0,0,1,2,
23,1:16,0,0,0,0,
24,,,,,,C
25,,,,,,C
26,6:00,0,0,1,3,
27,,,,,,M
28,2:30,1,2,1,3,
29,,,,,,S
30,,,,,,M
31,1:50,0,0,0,0,
