date,time,ng,nf,sg,sf,remarks
1,1:45,1,1,4,30,
2,2:38,2,11,4,37,
3,,,,,,M
4,,,,,,C
5,,,,,,M
6,1:59,3,13,3,15,
7,,,,,,C-R
8,3:00,3,15,1,2,
9,3:30,3,12,2,20,
10,,,,,,C
11,,,,,,M
12,3:54,3,7,1,14,
13,,,,,,M
14,,,,,,C
15,,,,,,R
16,3:43,1,9,2,15,
17,1:41,1,4,3,21,
18,3:11,2,5,2,14,
19,0:13,1,1,1,12,
20,,,,,,M
21,,,,,,C-R
22,,,,,,R
23,,,,,,R
24,2:50,0,0,1,30,
25,,,,,,C
26,1:50,0,0,1,57,
27,0:06,0,0,1,67,
28,2:58,1,4,1,69,
29,-19,1,1,1,60,
30,3:48,3,7,1,51,
31,5:00,4,25,1,23,
