date,time,ng,nf,sg,sf,remarks
1,,,,,,
2,,,,,,
3,12:54,2,14,0,0,
4,13:50,3,14,1,2,
5,13:40,3,19,1,4,
6,,,,,,M
7,12:41,3,3,1,4,
8,12:20,0,0,1,7,T
9,,,,,,M
10,,,,,,M
11,13:00,0,0,1,3,T
12,13:05,0,0,2,5,
13,13:30,0,0,1,2,
14,12:15,0,0,1,3,
15,,,,,,R
16,15:00,0,0,0,0,
17,13:20,0,0,1,8,
18,13:20,1,5,1,6,
19,11:10,1,20,1,3,
20,11:30,1,26,0,0,
21,12:10,1,28,1,3,
22,,,,,,M
23,13:35,2,12,0,0,
24,11:30,3,13,0,0,
25,11:20,2,9,0,0,
26,11:20,1,,0,,M
27,10:30,1,2,0,0,
28,11:00,1,3,0,0,
29,11:30,0,0,0,0,
30,,,,,,M
31,,,,,,M
