date,time,ng,nf,sg,sf,remarks
1,2:10,0,0,0,0,
2,1:05,0,0,0,0,
3,2:30,0,0,0,0,
4,2:10,1,4,0,0,
5,,,,,,M
6,3:30,0,0,0,0,
7,3:00,0,0,0,0,
8,,,,,,C-S
9,5:30,0,0,0,0,
10,2:10,0,0,0,0,
11,2:05,0,0,0,0,
12,3:10,0,0,0,0,
13,2:45,0,0,0,0,
14,2:10,0,0,0,0,
15,1:40,0,0,0,0,
16,2:35,0,0,1,3,
17,,,,,,R
18,2:45,0,0,1,2,
19,3:20,0,0,0,0,
20,2:10,0,0,0,0,
21,3:25,0,0,0,0,
22,,,,,,C
23,,,,,,S
24,,,,,,C
25,2:00,0,0,0,0,
26,6:00,0,0,0,0,
27,4:30,0,0,0,0,
28,,,,,,C
29,2:10,0,0,0,0,
30,1:50,0,0,0,0,
31,1:50,0,0,0,0,
