date,time,ng,nf,sg,sf,remarks
1,2:03,4,15,4,25,
2,2:24,4,18,3,18,
3,2:33,3,7,6,28,
4,0:19,4,9,5,31,
5,,,,,,R
6,5:03,4,9,1,13,
7,3:21,3,8,2,17,
8,0:18,3,9,5,29,
9,0:27,4,15,6,48,
10,4:54,4,21,7,46,
11,4:28,5,23,8,58,
12,2:09,5,20,9,64,
13,,,,,,M
14,0:13,7,42,7,77,
15,,,,,,C
16,1:11,7,47,7,70,
17,1:22,6,36,6,46,
18,2:23,8,45,5,39,
19,3:11,7,56,5,37,
20,4:10,7,51,5,42,
21,2:08,7,40,4,41,
22,1:28,7,41,4,25,
23,4:25,9,45,4,14,
24,,,,,,C
25,3:34,5,22,4,9,
26,3:33,5,23,4,11,
27,,,,,,C-R
28,,,,,,R
29,,,,,,R
30,2:37,4,25,9,26,
31,1:49,5,19,6,24,
