date,time,ng,nf,sg,sf,remarks
1,2:20,1,2,0,0,15
2,,,,,,R
3,,,,,,R
4,0:27,1,3,0,0,10
5,,,,,,R
6,1:40,1,3,0,0,10
7,,,,,,C
8,4:28,1,2,0,0,16
9,1:37,1,3,1,3,15
10,3:00,1,2,0,0,8
11,2:38,1,2,0,0,8
12,,,,,,R
13,5:54,2,14,0,0,16
14,1:13,2,16,0,0,30
15,1:12,1,21,0,0,23
16,4:12,1,15,0,0,19
17,,,,,,C
18,,,,,,R
19,,,,,,R
20,1:40,1,3,1,2,12
21,0:24,1,3,0,0,7
22,0:49,0,0,0,0,0
23,,,,,,M
24,,,,,,R
25,5:30,0,0,0,0,0
26,2:52,0,0,0,0,0
27,1:33,0,0,0,0,0
28,,,,,,C
29,1:27,0,0,0,0,0
30,,,,,,C
31,,,,,,R
