date,time,ng,nf,sg,sf,remarks
1,2:44,2,8,1,2,
2,5:00,2,6,1,2,
3,,,,,,C
4,,,,,,C
5,2:41,2,5,0,0,
6,,,,,,C
7,2:36,1,2,0,0,
8,,,,,,M
9,2:34,1,2,0,0,
10,2:49,1,2,0,0,
11,2:37,1,2,0,0,
12,2:44,1,2,0,0,
13,,,,,,C
14,,,,,,R
15,2:23,1,6,0,0,
16,2:50,1,15,1,12,
17,2:24,1,9,1,10,
18,,,,,,C
19,2:56,0,0,2,17,
20,4:25,0,0,1,13,
21,,,,,,C
22,2:24,0,0,2,31,
23,2:32,1,4,2,31,
24,2:25,0,0,2,37,
25,2:43,1,1,1,25,
26,2:41,0,0,1,15,
27,2:31,0,0,1,5,
28,-45,0,0,1,2,
29,3:14,0,0,1,1,
30,3:45,0,0,0,0,
31,,,,,,C
