date,time,ng,nf,sg,sf,remarks
1,2:26,2,23,1,3,
2,2:03,2,25,0,0,
3,2:30,1,13,1,4,
4,6:30,1,8,0,0,
5,2:44,1,7,0,0,
6,2:40,1,4,0,0,
7,,,,,,C
8,2:23,0,0,1,3,
9,,,,,,M
10,2:23,0,0,1,11,
11,4:46,1,6,1,10,
12,2:19,1,30,1,16,
13,3:09,1,31,1,18,
14,4:18,1,35,2,36,
15,3:50,1,43,2,26,
16,,,,,,S-C
17,3:38,1,53,2,20,
18,3:31,2,48,2,16,
19,5:03,2,54,1,6,
20,5:40,2,34,2,4,
21,3:27,2,20,2,17,
22,2:51,2,6,2,20,
23,,,,,,C
24,3:57,1,2,2,4,
25,4:00,1,2,3,11,
26,3:20,1,3,1,14,
27,5:46,1,2,1,11,
28,2:45,1,2,1,9,
29,2:30,1,3,1,9,
30,3:35,0,0,2,15,
31,3:17,0,0,3,17,
