date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,,,,,,M
3,,,,,,M
4,,,,,,M
5,,,,,,M
6,,,,,,M
7,,,,,,M
8,,,,,,M
9,,,,,,M
10,2:20,2,29,0,0,30
11,3:20,2,19,0,0,23
12,7:10,1,2,1,1,14
13,3:13,1,2,0,0,15
14,3:11,0,0,1,3,9
15,5:50,0,0,1,6,16
16,3:12,0,0,2,4,9
17,3:14,0,0,3,8,22
18,3:12,2,6,2,14,36
19,3:11,2,9,2,4,23
20,2:13,1,1,0,0,8
21,,,,,,M
22,3:11,0,0,1,1,14
23,,,,,,M
24,,,,,,M
25,3:12,1,2,1,2,14
26,3:13,0,0,1,2,8
27,3:14,0,0,1,4,9
28,3:15,0,0,1,9,10
29,,,,,,R
30,,,,,,C
31,,,,,,C
