date,time,ng,nf,sg,sf,remarks
1,17:00,9,145,2,4,
2,15:40,10,152,3,15,210
3,16:25,10,147,3,16,213
4,14:55,13,118,4,11,225
5,16:30,10,98,4,17,212
6,13:15,9,86,4,22,207
7,13:20,9,83,4,27,179
8,9:05,7,56,4,18,175
9,,,,,,R
10,13:05,8,80,3,14,155
11,11:30,9,94,4,12,180
12,8:45,8,59,4,16,160
13,,,,,,R
14,,,,,,M
15,,,,,,M
16,13:30,7,73,2,11,157
17,,,,,,M
18,,,,,,M
19,,,,,,M
20,14:40,6,115,3,10,180
21,,,,,,M
22,,,,,,M
23,11:55,7,109,2,10,205
24,,,,,,M
25,11:15,7,113,4,28,212
26,,,,,,R
27,16:30,10,101,4,76,231
28,16:35,11,154,4,97,274
29,16:45,11,132,4,93,301
30,16:30,9,110,4,89,292
31,14:45,13,131,6,133,284
