date,time,ng,nf,sg,sf,remarks
1,2:01,0,0,0,0,
2,3:00,0,0,0,0,
3,,,,,,C-S
4,,,,,,C
5,2:30,0,0,0,0,
6,,,,,,R
7,2:22,0,0,1,2,
8,2:30,0,0,0,0,
9,,,,,,C
10,2:27,0,0,0,0,
11,3:10,0,0,0,0,
12,2:30,0,0,0,0,
13,,,,,,C-R
14,,,,,,R-C
15,2:02,0,0,0,0,
16,2:07,0,0,0,0,
17,2:15,0,0,0,0,
18,2:59,0,0,0,0,
19,2:03,0,0,0,0,
20,2:45,0,0,0,0,
21,1:59,0,0,0,0,
22,,,,,,R
23,2:20,0,0,0,0,
24,2:19,0,0,0,0,
25,5:00,0,0,0,0,
26,2:26,0,0,0,0,
27,2:14,0,0,0,0,
28,4:28,0,0,0,0,
29,3:21,0,0,0,0,
30,2:51,0,0,0,0,
31,2:20,0,0,0,0,
