date,time,ng,nf,sg,sf,remarks
1,2:21,3,26,2,5,
2,1:39,2,20,1,3,
3,,,,,,
4,5:52,3,32,1,3,
5,2:36,3,16,1,6,
6,2:11,4,27,1,7,
7,,,,,,
8,,,,,,
9,0:26,5,30,1,2,
10,3:11,4,25,1,2,
11,,,,,,
12,2:08,3,23,0,0,
13,1:06,5,36,0,0,
14,0:51,5,30,0,0,
15,1:04,4,31,0,0,
16,0:04,6,31,0,0,
17,4:03,5,36,0,0,
18,0:45,4,35,0,0,
19,0:04,4,23,1,12,
20,1:17,4,19,1,17,
21,2:12,3,14,1,18,
22,1:07,1,10,2,21,
23,1:24,2,4,2,18,
24,0:22,0,0,2,8,
25,2:26,2,8,2,6,
26,2:49,1,5,2,4,
27,0:30,2,14,2,5,
28,5:23,3,21,0,0,
29,1:11,3,28,1,4,
30,3:03,3,22,1,4,
31,3:28,3,22,2,8,
