date,time,ng,nf,sg,sf,remarks
1,2:27,3,16,5,29,
2,5:30,3,20,5,20,
3,1:20,5,31,5,22,
4,3:06,5,33,3,15,
5,,,,,,C
6,4:52,5,28,2,19,
7,3:10,4,23,2,13,
8,2:43,4,28,2,18,
9,,,,,,C
10,,,,,,C
11,3:20,3,12,3,27,
12,,,,,,C
13,3:46,1,6,3,47,
14,3:05,2,7,3,60,
15,3:10,1,7,4,53,
16,,,,,,R
17,4:40,0,0,3,37,
18,3:10,0,0,2,18,
19,,,,,,C-R
20,3:50,0,0,1,12,
21,,,,,,C-R
22,3:40,1,4,0,0,
23,2:50,1,3,0,0,
24,3:00,1,2,0,0,
25,2:28,0,0,1,3,
26,1:47,0,0,1,11,
27,4:10,1,2,1,21,
28,6:35,1,7,3,27,
29,1:05,3,12,3,34,
30,5:00,2,16,3,34,
