date,time,ng,nf,sg,sf,remarks
1,0:03,8,29,4,25,
2,2:19,6,17,3,21,
3,,,,,,C
4,,,,,,C
5,,,,,,M
6,2:46,4,20,4,8,
7,2:24,5,20,4,16,
8,0:03,7,32,4,11,
9,0:33,6,41,6,13,
10,0:13,3,38,3,10,
11,3:11,2,28,2,5,
12,2:26,3,36,2,7,
13,0:11,5,45,2,4,
14,2:22,4,47,5,13,
15,0:08,4,42,4,35,
16,2:58,3,27,4,39,
17,4:17,4,21,3,55,
18,3:17,5,16,2,46,
19,1:57,5,23,3,42,
20,,,,,,M
21,0:08,6,57,8,70,
22,,,,,,R
23,0:23,5,72,9,70,
24,0:02,5,80,9,69,
25,,,,,,R
26,,,,,,M
27,0:09,4,100,6,32,
28,1:28,7,80,4,22,
29,5:14,8,81,4,20,
30,4:06,7,58,3,17,
31,3:54,8,47,4,14,
