date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,4:23,2,6,1,9,30
3,3:53,2,5,1,8,28
4,0:21,1,3,1,8,19
5,3:20,1,2,1,5,18
6,3:16,1,2,1,6,23
7,3:14,3,12,0,0,32
8,,,,,,R
9,,,,,,M
10,3:18,2,15,1,2,31
11,,,,,,C
12,3:10,3,13,0,0,31
13,3:14,3,10,0,0,32
14,2:06,1,6,0,0,11
15,2:40,1,6,0,0,20
16,,,,,,S
17,3:19,2,5,0,0,16
18,3:20,2,6,0,0,20
19,3:10,2,9,0,0,20
20,3:14,2,7,0,0,18
21,3:13,1,6,0,0,16
22,,,,,,S
23,3:16,1,4,0,0,15
24,3:16,1,1,0,0,7
25,3:14,0,0,0,0,7
26,3:37,1,1,0,0,7
27,3:11,0,0,0,0,0
28,,,,,,C
29,3:16,1,1,0,0,7
30,3:16,0,0,0,0,7
31,3:14,0,0,0,0,0
