date,no,lat,lon,num
2020/1/25,1,S16~17,W18~20,2
2020/1/27,0,,,
2020/1/30,0,,,
2020/1/31,0,,,
2020/2/4,0,,,
2020/2/5,0,,,
2020/2/7,1,N25,E69,1
2020/7/30,1,S14~17,W32~35,1
2020/7/31,1,S18,W39,1
2020/8/4,1,N18,W9,1
,2,S16,W31,1
,3,S40~43,W3~13,3
2020/8/5,0,,,
2020/8/6,1,N22,E40,1
2020/8/21,0,,,
2020/10/14,0,,,
