date,no,lat,lon,num
2022/5/23,1,N24,W50,1
,2,S20,W30,4
,3,S7~24,E22~47,20
2022/11/18,1,S18~19,E51~53,4
,2,S37,E40,1
2022/6/23,1,S22~30,E40~42,2
,2,N20~25,W33~45,4
2022/5/24,1,N8~20,W36~60,7
,2,S24,E38,1
2022/5/18,1,N12~22,E8~25,6
,2,S22,W2,1
,3,S28,W60,1
,4,S25,E45~52,2
2022/12/21,1,S9~12,W71~73,2
,2,S16,W28,1
,3,N12~15,E23~46,4
2022/6/24,1,N28,E26,1
,2,N30,W38,1
,3,S21~31,W37~52,2
