no,lat,lon,first,last
N1660,33~35,334~341,2,13
N1661,27~29,186~191,14,21
N1662,19~21,149~158,19,24
N1663,17~20,129~135,24,28
N1664,26,70~77,24,24
N1665,19?,359?,27,27
