no,lat,lon,first,last
N3062,9~13,267~274,10,12
N3063,-1~p1,245~249,10,11
N3064,10~11,156~157,13,13
N3065,11~13,151~155,18,19
N3066,15~17,58~64,18,20
N3067,8~10,14~17,25,25
S2392,9,196,12,12
S2393,10~11,188~191,14,17
S2394,5~7,109~113,16,22
S2395,11~12,146~148,17,19
S2396,5~7,291~294,25,28
