no,lat,lon,first,last
N3170,5,327,12,12
N3171,4~6,291~297,16,19
N3172,3~10,55~65,27,30
S2538,6~8,28~32,2,7
S2539,11,282,20,20
S2540,10~12,156~160,23,29
S2541,5~7,157~162,27,27
