no,lat,lon,first,last
N8062,7,325,dec.5,dec.5
N8063,5,330,dec.6,dec.9
N8064,11~14,307~314,dec.12,dec.15
N8065,3~6,338~344,dec.29,jan.6
S7997,21,68,dec.2,dec.2
S7998,6~8,262~275,dec.8,dec.18
S7999,15,213,dec.14,dec.14
S8000,8~11,148~152,dec.17,dec.18
S8001,7~11,120~132,dec.17,dec.28
S8002,3,134~137,dec.22,dec.24
S8003,21,72,dec.29,dec.29
