no,lat,lon,first,last
N8076,18~20,253~257,dec.10,dec.15
N8077,27~32,241~253,dec.14,dec.21
N8078,16,141~142,dec.19,dec.23
N8079,14~16,201~205,dec.21,dec.24
S8053,27~28,206~213,dec.20,dec.23
S8054,25~28,51~58,dec.27,jan.5
