no,lat,lon,first,last
S2478,/,/,1,8
S2479,/,/,1,8
S2480,9~12,198~209,4,4
S2481,13~15,171~176,8,8
S2482,13~14,131~132,8,8
S2483,7~10,14~17,13,20
S2484,10~14,336~344,17,22
S2485,14~17,292~298,17,26
S2486,4~7,340~343,20,22
S2487,9~12,207~214,21,31
S2488,14~17,243~253,22,29
S2489,14,219,26,26
S2490,15~16,164~167,26,31
S2491,8~12,170~180,27,31
