no,lat,lon,first,last
N6460,3~5,108~116,aug.2,aug.14
N6461,14~15,150~153,aug.4,aug.4
N6462,7~8,337~340,aug.15,aug.17
N6463,9~10,309~310,aug.23,aug.23
N6464,5~6,122~123,aug.30,sep.9
S6237,6~7,357~358,aug.11,aug.18
S6238,9~13,29~40,aug.12,aug.18
S6239,13,311~314,aug.16,aug.23
S6240,14,304,aug.18,aug.18
S6241,7~9,224~228,aug.23,aug.28
S6242,2,213,aug.27,aug.27
S6243,22~24,180~185,aug.30,sep.3
S6244,6~11,92~105,aug.30,sep.11
