no,lat,lon,first,last
N3270,27~28,111~118,1,3
N3271,20,115,1,2
N3272,18,38~39,3,3
N3273,20~24,321~330,3,15
N3274,18~20,237~243,12,21
N3275,29~30,213~215,12,16
N3276,21,263~266,14,14
N3277,25~26,212~218,14,21
N3278,18,194,14,16
N3279,20,176~180,19,21
N3280,18,198~201,21,21
N3281,19~21,158~163,25,26
N3282,25~26,113~118,27,31
N3283,22~26,310~319,31,31
S2626,18,6~9,10,10
S2627,27,155,19,19
S2628,21~22,204~208,23,23
S2629,24~27,90~103,23,31
S2630,30~31,36~42,27,31
