no,lat,lon,first,last
N3215,/,/,1,10
N3216,17~20,217~222,1,2
N3217,4,87,5,6
N3218,18,277,19,19
N3219,14~16,127~129,25,30
N3220,28,170,30,30
S2586,18~22,23~30,10,16
S2587,24,30,13,13
S2588,11~13,261~266,17,19
S2589,25~26,128~129,29,30
