no,lat,lon,first,last
N5137,21~24,137~143,mar.3,mar.9
N5138,26~32,92~100,mar.8,mar.11
N5139,18~22,318~323,mar.14,mar.24
N5140,27~28,317~320,mar.19,mar.20
N5141,18~20,231~240,mar.19,mar.28
N5142,23,247~249,mar.27,mar.28
N5143,13~22,150~162,mar.27,apr.3
S4679,24,101,mar.3,mar.3
S4680,33,213,mar.4,mar.4
S4681,2,3,mar.14,mar.14
S4682,20~26,306~323,mar.14,mar.24
S4683,28~31,347~353,mar.19,mar.20
S4684,32~34,188~198,mar.23,apr.3
S4685,19~22,128~137,mar.27,apr.6
