no,lat,lon,first,last
N6398,13,73~75,dec.9,dec.9
N6399,5,347,dec.15,dec.15
N6400,0~1,275~276,dec.15,dec.24
N6401,5~6,328~332,dec.16,dec.19
N6402,12,350,dec.18,dec.18
N6403,6~7,312~314,dec.19,dec.19
N6404,3~11,189~212,dec.23,jan.2
N6405,8~15,76~91,dec.29,jan.9
S6167,19~22,78~88,dec.4,dec.13
S6168,8~11,80~87,dec.4,dec.13
S6169,14~15,156~158,dec.5,dec.7
S6170,26,95,dec.7,dec.7
S6171,4~6,200~203,dec.27,dec.27
S6172,8,169,dec.29,dec.29
S6173,5~12,81~91,dec.29,jan.10
