no,lat,lon,first,last
N8311,10,22~24,feb.8,feb.8
N8312,16,237~241,feb.10,feb.12
N8313,27~28,197~200,feb.16,feb.21
N8314,10~11,195~196,feb.16,feb.24
N8315,14~17,173~181,feb.19,feb.24
N8316,18,136,feb.19,feb.20
N8317,13,132,feb.21,feb.21
N8318,16~17,57~58,feb.24,mar.6
N8319,18,77,feb.27,feb.28
N8320,8,50,feb.27,feb.27
N8321,11,74~76,feb.28,feb.29
S8185,15~20,282~292,feb.10,feb.17
S8186,22,205,feb.16,feb.16
S8187,22~23,259~262,feb.18,feb.18
