no,lat,lon,first,last
N3044,10,41,1,1
N3045,13~14,328~330,7,7
N3046,3,321,11,11
N3047,5~6,263~264,12,13
N3048,8~15,145~154,15,27
N3049,12,197,19,19
N3050,7~8,158~159,19,20
N3051,0~1,85~89,22,25
N3052,11~12,44~48,27,27
N3053,15~18,63~68,30,31
S2371,/,/,1,3
S2374,10~15,329~346,1,13
S2375,12,16~18,5,6
S2376,12,324,5,7
S2377,13,299~304,5,7
S2378,5~7,305~307,11,11
S2379,8~10,195~201,15,20
S2380,13,199,22,22
S2381,0~5,96~103,22,31
S2382,5~6,85~90,23,27
S2383,10,111~113,24,27
