no,lat,lon,first,last
N3104,/,/,1,1
N3105,/,/,1,2
N3107,/,/,1,1
N3108,10~11,251~252,5,5
N3109,-1~1,240~246,10,15
N3110,2~4,224~226,10,12
N3111,12~14,110~115,23,24
N3112,6~7,35~39,28,29
S2442,16,160,11,15
S2443,18~22,149~152,12,19
S2444,3,122,15,17
S2445,15~16,122~124,18,18
S2446,20,136,19,19
S2447,9~10,50~57,19,29
