no,lat,lon,first,last
N6498,7~9,43~45,jul.10,jul.11
N6499,1~4,276~284,jul.13,jul.19
N6500,6~7,210~215,jul.19,jul.21
N6501,10~13,40~46,jul.31,aug.6
S6308,10~11,337~345,jul.10,jul.11
S6309,16~17,125~127,jul.27,jul.27
