no,lat,lon,first,last
N8096,16~18,225~226,may.1,may.2
N8097,23~24,174~177,may.2,may.5
N8098,40~42,220~231,may.5,may.8
N8099,20,177,may.5,may.5
N8100,12~13,194~197,may.29,may.31
N8101,18~19,285~287,may.30,may.30
S8064,25,204~208,may.2,may.4
S8065,18,136,may.4,may.4
S8066,19,188,may.6,may.8
S8067,14~15,316~319,may.21,may.28
S8068,19,229~232,may.30,may.30
