no,lat,lon,first,last
N3194,2~6,102~108,5,13
N3195,6~7,31~38,13,22
S2553,3~5,153~159,3,9
S2554,7,121~124,7,11
S2555,10,160,11,11
S2556,9,74,12,12
S2557,4~8,340~350,16,26
