no,lat,lon,first,last
N8093,8~15,52~59,jul.3,jul.13
N8094,16~18,8~17,jul.5,jul.15
N8095,4~6,292~293,jul.13,jul.13
N8096,13~16,150~158,jul.23,aug.2
N8097,14,206~207,jul.24,jul.24
N8098,12~16,108~114,jul.29,aug.3
N8099,8~15,56~64,jul.29,aug.10
S8056,16~18,122~128,jul.3,jul.5
S8057,4~6,43~52,jul.3,jul.14
S8058,10~11,10~17,jul.13,jul.17
S8059,5~8,261~262,jul.19,jul.20
