no,lat,lon,first,last
N3121,7,313,10,15
N3122,6~10,321~329,13,20
N3123,5~7,155~157,29,29
S2490,/,/,1,2
S2491,/,/,1,4
S2492,9~12,16~21,5,16
S2493,8~9,6~10,5,16
S2494,19~20,350~351,7,11
S2495,5~8,336~343,10,19
S2496,18,348,13,13
S2497,16~19,336~340,13,19
S2498,11~12,356~358,14,15
S2499,14~16,255~258,14,24
S2500,10,336,16,16
S2501,5~6,345~347,20,20
S2502,0,180~184,20,30
S2503,11~14,256~262,21,24
