no,lat,lon,first,last
N3053,/,/,1,2
N3054,12,287,8,8
N3055,4,279,8,8
N3056,12~17,208~212,8,16
N3057,13~15,259~267,10,14
N3058,12,198,10,10
N3059,15~16,230~231,11,12
N3060,10~14,145~154,11,22
N3061,7,153,21,22
S2384,13~15,358~0,3,4
S2385,14~15,207~211,8,16
S2386,14,174,11,11
S2387,17,183,11,11
S2388,14,184~186,16,16
S2389,4~9,62~69,21,23
S2390,2~5,47~57,21,23
S2391,12~14,32~42,21,23
