no,lat,lon,first,last
N8052,7,328~333,dec.7,dec.10
N8053,12,152,dec.14,dec.14
S8023,8,331~334,dec.1,dec.1
S8024,4,292~295,dec.4,dec.6
S8025,4~11,221~230,dec.6,dec.18
S8026,7,236,dec.8,dec.8
